0.8159955641396304,0.15303536097025516,0.8243375085155623
0.1112589822057718,0.6489851896172167,0.6890984091021966
0.7665866882528175,0.4374013324249434,0.9334767606453485
0.45757716026891926,0.39452329773622874,0.7526650137076267
0.8304747928011611,0.3894073534810035,0.93905884986853
0.334812462369371,0.48533266050883983,0.7312448279325233
0.7763525993709464,0.7138189988948531,0.9967515867979133
0.7606565354282789,0.05628864486074692,0.7290583586812034
0.036649147906635315,0.48329498375769697,0.49683165345508407
0.4452344083025219,0.41998295659699114,0.7612362372438983
0.9631987432134238,0.17821213308746509,0.909221765759415
0.45898848873368125,0.2521421120569325,0.6526907587695688
0.5005894650818701,0.5579127046322206,0.8716222566459938
0.09424202917736269,0.4209174029929059,0.4926735954332285
0.6001681165001567,0.20597417273688,0.7216219060519913
0.04169737974543197,0.6397407838547847,0.629910650142841
0.5236135604780842,0.7151840579554403,0.945392786808353
0.21341479355709148,0.04225318165244618,0.25289172740421134
0.577198951714651,0.14874986365971532,0.6638453318220351
0.9988270239282082,0.6423311696858037,0.9975256249446947
0.07157071281725402,0.19714702259889372,0.2654954084599145
0.5850824094253398,0.16343011494588855,0.6805496369731107
0.5394393992299011,0.6678763489805961,0.9346650390800962
0.19113022747328456,0.3367510627952406,0.5037041701841173
0.23502113725834217,0.10485128180626213,0.33336681190499673
0.8001288745226631,0.5045681909645197,0.9648040111177345
0.3080074923228119,0.3981598875808573,0.6489224777912252
0.039103870363882964,0.7129012353645054,0.6831045023361652
0.11974745493934935,0.847814650528738,0.8235051227849794
0.6658325720228616,0.7118806529096549,0.9814172976035811
0.5505239908320705,0.15248691503301937,0.6465176314928425
0.19666593333000792,0.11684144449767109,0.30839694687480396
0.10755897175595541,0.987083162957631,0.8887642729864077
0.27474114584920195,0.3561937671146752,0.5898999357503327
0.7909344385270987,0.659297450849017,0.9927409076589266
0.6402604259643742,0.8650573141405031,0.9978570431575572
0.21493276951879003,0.21646515329922533,0.4181410586556868
0.041164101906785655,0.9903508293290372,0.8580779202817802
0.9327144753455315,0.668092693540739,0.9995497084762845
0.15144768356086324,0.7767995515366241,0.8005708476366473
0.3067426146734229,0.024301918731066685,0.325031024271492
0.2677931920293297,0.09701561087649646,0.3567706862048883
0.4866013540944021,0.9269552242402999,0.9876632803080315
0.44977564149190163,0.06405332720713974,0.4915153715402238
0.834538500954001,0.3517373932825568,0.9269784320258488
0.7992343068243859,0.9044350559404295,0.9911853583329445
0.39375511525094675,0.7867817182436425,0.9248103723716459
0.8212581392273667,0.48562506172551834,0.9653765932109477
0.32609206403203383,0.6871775855907762,0.848566313156663
0.9465522844369614,0.2464214882809872,0.9294700926778225
0.962892428975194,0.6348562979556511,0.9996368060505596
0.9092863667217429,0.45206703225886546,0.9781468901743031
0.2768857455196847,0.22327284581166318,0.4795647095614112
0.5880415795561735,0.23733106921330183,0.7348005946567232
0.13203644167374817,0.006082853808758615,0.13768056525933056
0.3168171828239261,0.2521460245459398,0.5387588821282697
0.6571918641281624,0.9363748107327091,0.9997407668255579
0.059096826554708826,0.7230969117393317,0.7048372839405077
0.34551210984455627,0.8825219892680894,0.9418299028617055
0.31100385610359316,0.7121989862367132,0.8537799071684914
0.13226470831426052,0.9028653778799192,0.8599287615729823
0.8617829071991644,0.06511484869670969,0.7997614595523866
0.5741177569208239,0.47512490431065035,0.8670461470248824
0.6801309356999178,0.2907988634902656,0.8254109717412317
0.8984134761907596,0.5685809175222655,0.99461741499072
0.32866361127290455,0.0416835119260931,0.36193904262284454
0.2291771156228749,0.5980319427121522,0.7360449606747763
0.20460839901333372,0.7285249466564385,0.8034892232472659
0.4065747200137081,0.10618426915438517,0.49058327846458955
0.8888678308231545,0.31877660807758545,0.9347818478434696
0.788305727927183,0.16976358248572332,0.8180827531304913
0.5613015502893656,0.5340518819229862,0.889090081689268
0.260344070734837,0.6197326011454053,0.7707877282097216
0.8257171873019621,0.1800900929479481,0.8445944650257413
0.34504161750381634,0.253704381606754,0.5636070581158792
0.3669941683541631,0.32042538180493596,0.6345449035132311
0.4925541454315382,0.07358491580986415,0.5363775066024197
0.05817909263617993,0.5497503897658101,0.571169137714631
0.5613704810672144,0.0511717428044135,0.5749493354211012
0.5074864983446568,0.3831421118448147,0.777467248783802
0.6543662060467268,0.2610318011268413,0.7928052251170391
0.6023000394532193,0.6317987183210311,0.9438508407705455
0.7100473959143261,0.025604817493136367,0.6710708449390805
0.47105511888215146,0.21639427987871318,0.6345679727969125
0.6997922466840405,0.4580693821333385,0.9159470771802887
0.5026887089867266,0.2697196236295716,0.6978621858230298
0.5626494917347881,0.41987793412916286,0.831902549626645
0.6896543273664482,0.06418640618446692,0.6844439476014962
0.2219612901673622,0.5226744447693591,0.6777039986406475
0.897992444553213,0.030747311985401704,0.8008658881442821
0.8610477397631779,0.9635507308257707,0.9679647551141236
0.12152187743578935,0.8984539150885691,0.8520953523311792
0.4712540604645543,0.6062822258626197,0.8807939132345805
0.9578479681493585,0.505669307351521,0.9942511193082706
0.7846343979566469,0.08621256763191432,0.764874808710376
0.9205623450922653,0.8199217276691926,0.985637546731056
0.22598125913277933,0.19478483993073648,0.40845984991434053
0.956957810590408,0.918569217148462,0.9539277866479294
0.7878584915501075,0.31210061185010374,0.8911888087771105
0.4729652105312969,0.8204462032942066,0.9617748453859389
